make,make_he,model,year_from,year_to,bolt_count,bolt_spacing,center_bore,rim_sizes_allowed,source_url,source
bmw,ב.מ.וו,5 serie e61,2004,2010,5,120,72.5,"{16,17,18,19,20}",https://www.wheelfitment.eu/car/BMW/5%20Serie%20E61%20(2004%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,5 serie f10,2010,2017,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/5%20Serie%20F10%20(2010%20-%202017).html,wheelfitment.eu
bmw,ב.מ.וו,5 serie f11,2010,2017,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/5%20Serie%20F11%20(2010%20-%202017).html,wheelfitment.eu
bmw,ב.מ.וו,5 serie g30-g31,2017,2024,5,112,66.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/5%20Serie%20G30-G31%20(2017%20-%202024).html,wheelfitment.eu
bmw,ב.מ.וו,5 serie gt f07,2009,2017,5,120,72.5,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/5%20Serie%20GT%20F07%20(2009%20-%202017).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie e24,1976,1989,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/6%20Serie%20E24%20(1976%20-%201989).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie e63,2003,2010,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/6%20Serie%20E63%20(2003%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie e64,2003,2010,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/6%20Serie%20E64%20(2003%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie f12,2011,2018,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/6%20Serie%20F12%20(2011%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie f13,2011,2018,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/6%20Serie%20F13%20(2011%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie f14 gran coupe,2012,2020,5,120,72.5,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/6%20Serie%20F14%20Gran%20Coupe%20(2012%20-%202020).html,wheelfitment.eu
bmw,ב.מ.וו,6 serie g32,2018,2023,5,112,66.5,,https://www.wheelfitment.eu/car/BMW/6%20Serie%20G32%20(2018%20-%202023).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie e23,1977,1986,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/7%20Serie%20E23%20(1977%20-%201986).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie e32,1986,1994,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/7%20Serie%20E32%20(1986%20-%201994).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie e38,1995,2001,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/7%20Serie%20E38%20(1995%20-%202001).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie e65,2001,2008,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/7%20Serie%20E65%20(2001%20-%202008).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie f01,2008,2015,5,120,72.5,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/7%20Serie%20F01%20(2008%20-%202015).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie g11,2015,2022,5,112,66.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/7%20Serie%20G11%20(2015%20-%202022).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie g12,2015,2022,5,112,66.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/7%20Serie%20G12%20(2015%20-%202022).html,wheelfitment.eu
bmw,ב.מ.וו,7 serie g70,2022,,5,112,66.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/7%20Serie%20G70%20(2022%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,8 serie e31,1989,1999,5,120,72.5,"{17,18}",https://www.wheelfitment.eu/car/BMW/8%20Serie%20E31%20(1989%20-%201999).html,wheelfitment.eu
bmw,ב.מ.וו,8 serie g15,2018,,5,112,66.6,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/8%20Serie%20G15%20(%202018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,i3,2013,,5,112,66.5,"{19,20}",https://www.wheelfitment.eu/car/BMW/i3%20(2013%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,i4,2021,,5,112,66.6,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/i4%20(2021%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,i5,2023,,5,112,66.6,"{20}",https://www.wheelfitment.eu/car/BMW/I5%20(2023%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,i7,2022,,5,112,66.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/i7%20(2022%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,i8,2014,,5,112,66.5,"{20}",https://www.wheelfitment.eu/car/BMW/i8%20(2014%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,ix,2021,,5,112,66.6,"{20}",https://www.wheelfitment.eu/car/BMW/iX%20(2021%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,ix1,2022,,5,112,66.6,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/iX1%20(2022%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,ix3,2020,,5,112,66.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/iX3%20(2020%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,m1,1979,1981,5,120,72.5,"{16,19}",https://www.wheelfitment.eu/car/BMW/M1%20(1979%20-%201981).html,wheelfitment.eu
bmw,ב.מ.וו,m2,2016,,5,120,72.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/M2%20(2016%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,m3 e36,1992,1999,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M3%20E36%20(1992%20-%201999).html,wheelfitment.eu
bmw,ב.מ.וו,m3 e46,2000,2008,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M3%20E46%20(2000%20-%202008).html,wheelfitment.eu
bmw,ב.מ.וו,m3 e90,2008,2013,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M3%20E90%20(2008%20-%202013).html,wheelfitment.eu
bmw,ב.מ.וו,m3 e92,2007,2013,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M3%20E92%20(2007%20-%202013).html,wheelfitment.eu
bmw,ב.מ.וו,m3 e93,2008,2013,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M3%20E93%20(2008%20-%202013).html,wheelfitment.eu
bmw,ב.מ.וו,m3 f80,2014,2018,5,120,72.5,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/M3%20F80%20(2014%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,m4 f82,2014,,5,120,72.5,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/M4%20F82%20(2014%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,m5 e34,1988,1995,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M5%20E34%20(1988%20-%201995).html,wheelfitment.eu
bmw,ב.מ.וו,m5 e39,1998,2003,5,120,74.1,,https://www.wheelfitment.eu/car/BMW/M5%20E39%20(1998%20-%202003).html,wheelfitment.eu
bmw,ב.מ.וו,m5 e60,2005,2010,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M5%20E60%20(2005%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,m5 e61,2007,2010,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M5%20E61%20(2007%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,m5 f10,2011,2017,5,120,72.5,"{19,20}",https://www.wheelfitment.eu/car/BMW/M5%20F10%20(2011%20-%202017).html,wheelfitment.eu
bmw,ב.מ.וו,m5 f90,2018,,5,112,66.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/M5%20F90%20(2018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,m6 e63,2005,2010,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M6%20E63%20(2005%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,m6 e64,2005,2010,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/M6%20E64%20(2005%20-2010).html,wheelfitment.eu
bmw,ב.מ.וו,m6 f12 convertible,2012,2018,5,120,72.5,"{19,20}",https://www.wheelfitment.eu/car/BMW/M6%20F12%20Cabriolet%20(2012%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,m6 f13 coupe,2012,2018,5,120,72.5,"{19,20}",https://www.wheelfitment.eu/car/BMW/M6%20F13%20Coupe%20(2012%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,m6 f14 gran coupe,2013,2018,5,120,72.5,"{19,20}",https://www.wheelfitment.eu/car/BMW/M6%20F14%20Gran%20Coupe%20(2013%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,m8,2019,,5,112,66.6,"{19}",https://www.wheelfitment.eu/car/BMW/M8%20(2019%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x1 e84,2009,2015,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/X1%20E84%20(2009%20-%202015).html,wheelfitment.eu
bmw,ב.מ.וו,x1 f48,2015,2019,5,112,66.6,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/X1%20F48%20(2015%20-%202019).html,wheelfitment.eu
bmw,ב.מ.וו,x1 f48,2019,,5,112,66.6,"{17,18,19}",https://www.wheelfitment.eu/car/BMW/X1%20F48%20(2019%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x2 f39,2018,2023,5,112,66.6,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/X2%20F39%20(2018%20-%202023).html,wheelfitment.eu
bmw,ב.מ.וו,x2 u10,2024,,5,112,66.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/X2%20U10%20(2024%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x3 e83,2004,2010,5,120,72.5,"{17,18,19}",https://www.wheelfitment.eu/car/BMW/X3%20E83%20(2004%20-%202010).html,wheelfitment.eu
bmw,ב.מ.וו,x3 f25,2010,2017,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/X3%20F25%20(2010%20-%202017).html,wheelfitment.eu
bmw,ב.מ.וו,x3 g01,2018,,5,112,66.5,"{19,20}",https://www.wheelfitment.eu/car/BMW/X3%20G01%20(2018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x3m f97,2019,,5,112,66.6,,https://www.wheelfitment.eu/car/BMW/X3M%20F97%20(2019%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x4 f26,2014,2018,5,120,72.5,"{17,18,19,20}",https://www.wheelfitment.eu/car/BMW/X4%20F26%20(2014%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,x4 g02,2018,,5,112,66.6,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/X4%20G02%20(2018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x4m f98,2019,,5,112,66.6,"{20}",https://www.wheelfitment.eu/car/BMW/X4M%20F98%20(2019%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x5 e53,2000,2007,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/X5%20E53%20(2000%20-%202007).html,wheelfitment.eu
bmw,ב.מ.וו,x5 e70,2007,2013,5,120,74.1,,https://www.wheelfitment.eu/car/BMW/X5%20E70%20(2007%20-%202013).html,wheelfitment.eu
bmw,ב.מ.וו,x5 f15,2013,2018,5,120,74.1,"{18,19,20}",https://www.wheelfitment.eu/car/BMW/X5%20F15%20(2013%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,x5 g05,2018,,5,112,66.6,"{20}",https://www.wheelfitment.eu/car/BMW/X5%20G05%20(2018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x5 m e70,2009,2013,5,120,74.1,,https://www.wheelfitment.eu/car/BMW/X5%20M%20E70%20(2009%20-%202013).html,wheelfitment.eu
bmw,ב.מ.וו,x5 m f15,2013,2018,5,120,74.1,"{19,20}",https://www.wheelfitment.eu/car/BMW/X5%20M%20F15%20(2013%20-%202018).html,wheelfitment.eu
bmw,ב.מ.וו,x6 e71 rear,2008,2014,5,120,72.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/X6%20E71%20Achteras%20(2008%20-%202014).html,wheelfitment.eu
bmw,ב.מ.וו,x6 e71 front,2008,2014,5,120,74.1,"{19,20}",https://www.wheelfitment.eu/car/BMW/X6%20E71%20Vooras%20(2008%20-%202014).html,wheelfitment.eu
bmw,ב.מ.וו,x6 f16,2014,2019,5,120,74.1,"{19,20}",https://www.wheelfitment.eu/car/BMW/X6%20F16%20(2014%20-%202019).html,wheelfitment.eu
bmw,ב.מ.וו,x6 g06,2019,,5,112,66.6,"{19,20}",https://www.wheelfitment.eu/car/BMW/X6%20G06%20(2019%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x6 m e71 rear,2009,2014,5,120,72.6,"{20}",https://www.wheelfitment.eu/car/BMW/X6%20M%20E71%20Achteras%20(2009%20-%202014).html,wheelfitment.eu
bmw,ב.מ.וו,x6 m e71 front,2009,2014,5,120,74.1,"{20}",https://www.wheelfitment.eu/car/BMW/X6%20M%20E71%20Vooras%20(2009%20-%202014).html,wheelfitment.eu
bmw,ב.מ.וו,x6 m f96 rear,2020,,5,112,66.6,,https://www.wheelfitment.eu/car/BMW/X6%20M%20F96%20Achteras%20(2020%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x6 m f96 front,2020,,5,112,66.6,,https://www.wheelfitment.eu/car/BMW/X6%20M%20F96%20Vooras%20(2020%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,x7,2018,,5,112,66.6,"{20}",https://www.wheelfitment.eu/car/BMW/X7%20(2018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,xm g09 rear,2023,,5,112,66.6,,https://www.wheelfitment.eu/car/BMW/XM%20G09%20Achteras%20(2023%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,xm g09 front,2023,,5,112,66.6,,https://www.wheelfitment.eu/car/BMW/XM%20G09%20Vooras%20(2023%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,z1,1989,1991,4,100,57.1,"{15,16}",https://www.wheelfitment.eu/car/BMW/Z1%20(1989%20-%201991).html,wheelfitment.eu
bmw,ב.מ.וו,z3 e36,1996,2003,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/Z3%20E36%20(1996%20-%202003).html,wheelfitment.eu
bmw,ב.מ.וו,z3 m e36,1998,2003,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/Z3%20M%20E36%20(1998%20-2003).html,wheelfitment.eu
bmw,ב.מ.וו,z4 e85,2002,2009,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/Z4%20E85%20(2002%20-%202009).html,wheelfitment.eu
bmw,ב.מ.וו,z4 e89,2009,2016,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/Z4%20E89%20(2009%20-%202016).html,wheelfitment.eu
bmw,ב.מ.וו,z4 g29,2018,,5,112,66.6,"{17,18,19}",https://www.wheelfitment.eu/car/BMW/Z4%20G29%20(2018%20-%20).html,wheelfitment.eu
bmw,ב.מ.וו,z4 m e84,2006,2009,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/Z4%20M%20E84%20(2006%20-%202009).html,wheelfitment.eu
bmw,ב.מ.וו,z8 e52,2000,2003,5,120,72.5,,https://www.wheelfitment.eu/car/BMW/Z8%20E52%20(2000%20-%202003).html,wheelfitment.eu
chevrolet,שברולט,alero,1998,2001,5,115,70.3,"{15,16,17,18}",https://www.wheelfitment.eu/car/Chevrolet/Alero%20(1998%20-%202001).html,wheelfitment.eu
chevrolet,שברולט,astro 4wd,2003,,6,139.7,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Astro%204WD%20(2003%20-%20).html,wheelfitment.eu
chevrolet,שברולט,astro van,1985,2003,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Astro%20Van%20(1985%20-%202003).html,wheelfitment.eu
chevrolet,שברולט,avalanche,2001,2006,6,139.7,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Avalanche%20(2001%20-%202006).html,wheelfitment.eu
chevrolet,שברולט,avalanche,2007,2013,6,139.7,78.1,"{17,18,20}",https://www.wheelfitment.eu/car/Chevrolet/Avalanche%20(2007%20-%202013).html,wheelfitment.eu
chevrolet,שברולט,aveo,2006,2011,4,100,56.5,"{14,15,16,17}",https://www.wheelfitment.eu/car/Chevrolet/Aveo%20(2006%20-%202011).html,wheelfitment.eu
chevrolet,שברולט,aveo 4 bolts,2011,2016,4,100,56.5,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Chevrolet/Aveo%204%20gaats%20(2011%20-%202016).html,wheelfitment.eu
chevrolet,שברולט,aveo 5 bolts,2011,2016,5,105,56.6,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Chevrolet/Aveo%205%20gaats%20(%202011%20-%202016).html,wheelfitment.eu
chevrolet,שברולט,bel air,1955,1970,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Bel%20Air%20(1955%20-%201970).html,wheelfitment.eu
chevrolet,שברולט,bel air,1971,1976,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Bel%20Air%20(1971%20-%201976).html,wheelfitment.eu
chevrolet,שברולט,bel air,1977,1990,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Bel%20Air%20(1977%20-%201990).html,wheelfitment.eu
chevrolet,שברולט,beretta,1989,1996,5,100,57.1,,https://www.wheelfitment.eu/car/Chevrolet/Beretta%20(1989%20-%201996).html,wheelfitment.eu
chevrolet,שברולט,biscayne,1971,1976,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Biscayne%20(1971%20-%201976).html,wheelfitment.eu
chevrolet,שברולט,blazer 2wd,1986,2004,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Blazer%202WD%20(1986%20-%202004).html,wheelfitment.eu
chevrolet,שברולט,blazer 4wd,1986,2004,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Blazer%204WD%20(1986%20-%202004).html,wheelfitment.eu
chevrolet,שברולט,bolt ev,2017,,5,105,56.6,"{17,18}",https://www.wheelfitment.eu/car/Chevrolet/Bolt%20EV%20(2017%20-%20).html,wheelfitment.eu
chevrolet,שברולט,c10,1973,1987,5,127,78.1,"{15}",https://www.wheelfitment.eu/car/Chevrolet/C10%20(1973%20-%201987).html,wheelfitment.eu
chevrolet,שברולט,camaro,1969,1982,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Camaro%20(1969%20-%201982).html,wheelfitment.eu
chevrolet,שברולט,camaro,1982,1992,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Camaro%20(1982%20-%201992).html,wheelfitment.eu
chevrolet,שברולט,camaro,1994,2002,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Camaro%20(1994%20-%202002).html,wheelfitment.eu
chevrolet,שברולט,camaro,2009,2015,5,120,67.1,,https://www.wheelfitment.eu/car/Chevrolet/Camaro%20(2009%20-%202015).html,wheelfitment.eu
chevrolet,שברולט,camaro,2016,,5,120,67.1,"{18,20}",https://www.wheelfitment.eu/car/Chevrolet/Camaro%20(2016%20-%20).html,wheelfitment.eu
chevrolet,שברולט,caprice,1971,1977,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Caprice%20(1971%20-%201977).html,wheelfitment.eu
chevrolet,שברולט,caprice,1977,1989,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Caprice%20(1977%20-%201989).html,wheelfitment.eu
chevrolet,שברולט,caprice,1991,1998,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Caprice%20(1991%20-%201998).html,wheelfitment.eu
chevrolet,שברולט,captiva,2006,,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Captiva%20(2006%20-%20).html,wheelfitment.eu
chevrolet,שברולט,cavalier,1982,2005,5,100,57.1,,https://www.wheelfitment.eu/car/Chevrolet/Cavalier%20(1982%20-%202005).html,wheelfitment.eu
chevrolet,שברולט,celebrity,1982,1990,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Celebrity%20(1982%20-%201990).html,wheelfitment.eu
chevrolet,שברולט,chevelle,1964,1977,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Chevelle%20(1964%20-%201977).html,wheelfitment.eu
chevrolet,שברולט,colorado,2005,2008,6,139.7,99.5,,https://www.wheelfitment.eu/car/Chevrolet/Colorado%20(2005%20-%202008).html,wheelfitment.eu
chevrolet,שברולט,colorado,2009,2017,6,139.7,99.5,,https://www.wheelfitment.eu/car/Chevrolet/Colorado%20(2009%20-%202017).html,wheelfitment.eu
chevrolet,שברולט,corsica,1989,1996,5,100,57.1,,https://www.wheelfitment.eu/car/Chevrolet/Corsica%20(1989%20-%201996).html,wheelfitment.eu
chevrolet,שברולט,corvette c3,1968,1982,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Corvette%20C3%20(1968%20-%201982).html,wheelfitment.eu
chevrolet,שברולט,corvette c4,1984,1996,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Corvette%20C4%20(1984%20-%201996).html,wheelfitment.eu
chevrolet,שברולט,corvette c5,1997,2004,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Corvette%20C5%20(1997%20-%202004).html,wheelfitment.eu
chevrolet,שברולט,corvette c6,2004,2013,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Corvette%20C6%20(2004%20-%202013).html,wheelfitment.eu
chevrolet,שברולט,corvette c7,2013,2019,5,120.65,70.3,"{18,19,20}",https://www.wheelfitment.eu/car/Chevrolet/Corvette%20C7%20(2013%20-%202019).html,wheelfitment.eu
chevrolet,שברולט,corvette c8,2020,,5,120,66.9,"{19,20}",https://www.wheelfitment.eu/car/Chevrolet/Corvette%20C8%20(2020%20-%20).html,wheelfitment.eu
chevrolet,שברולט,cruze petrol,2009,,5,105,56.5,,https://www.wheelfitment.eu/car/Chevrolet/Cruze%20Benzine%20(2009%20-%20).html,wheelfitment.eu
chevrolet,שברולט,cruze diesel,2009,,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Cruze%20Diesel%20(2009%20-%20).html,wheelfitment.eu
chevrolet,שברולט,el camino,1959,1987,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/El%20Camino%20(1959%20-%201987).html,wheelfitment.eu
chevrolet,שברולט,envoy,2002,2017,6,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Envoy%20(2002%20-%202017).html,wheelfitment.eu
chevrolet,שברולט,epica,2006,,4,114.3,56.6,,https://www.wheelfitment.eu/car/Chevrolet/Epica%20(2006%20-%20).html,wheelfitment.eu
chevrolet,שברולט,equinox,2004,2009,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Equinox%20(2004%20-%202009).html,wheelfitment.eu
chevrolet,שברולט,equinox,2009,2017,5,120,66.8,,https://www.wheelfitment.eu/car/Chevrolet/Equinox%20(2009%20-%202017).html,wheelfitment.eu
chevrolet,שברולט,evanda,2003,2006,4,114.3,56.6,,https://www.wheelfitment.eu/car/Chevrolet/Evanda%20(2003%20-%202006).html,wheelfitment.eu
chevrolet,שברולט,express,1996,,8,165.1,117,,https://www.wheelfitment.eu/car/Chevrolet/Express%20(1996%20-%20).html,wheelfitment.eu
chevrolet,שברולט,g20 van,1971,1996,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/G20%20Van%20(1971%20-%201996).html,wheelfitment.eu
chevrolet,שברולט,hhr,2005,2011,5,110,65.1,,https://www.wheelfitment.eu/car/Chevrolet/HHR%20(2005%20-%202011).html,wheelfitment.eu
chevrolet,שברולט,impala,1957,1971,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Impala%20(1957%20-%201971).html,wheelfitment.eu
chevrolet,שברולט,impala,1971,1977,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Impala%20(1971%20-%201977).html,wheelfitment.eu
chevrolet,שברולט,impala,1994,1998,5,127,78.1,,https://www.wheelfitment.eu/car/Chevrolet/Impala%20(1994%20-%201998).html,wheelfitment.eu
chevrolet,שברולט,impala,2001,2006,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Impala%20(2001%20-%202006).html,wheelfitment.eu
chevrolet,שברולט,jimny,1998,,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Jimny%20(1998%20-%20).html,wheelfitment.eu
chevrolet,שברולט,k1500,1988,1999,6,139.7,78.3,"{16}",https://www.wheelfitment.eu/car/Chevrolet/K1500%20(1988%20-%201999).html,wheelfitment.eu
chevrolet,שברולט,k2500,1988,2000,6,139.7,78.3,"{16}",https://www.wheelfitment.eu/car/Chevrolet/K2500%20(1988%20-%202000).html,wheelfitment.eu
chevrolet,שברולט,kalos,2002,2008,4,100,56.6,"{13,14,15,16,17}",https://www.wheelfitment.eu/car/Chevrolet/Kalos%20(2002%20-%202008).html,wheelfitment.eu
chevrolet,שברולט,lacetti,2002,2011,4,114.3,56.6,"{14,15,16,17,18}",https://www.wheelfitment.eu/car/Chevrolet/Lacetti%20(2004%20-%202011).html,wheelfitment.eu
chevrolet,שברולט,lanos,1997,2004,4,100,56.6,"{13,14,15,16,17}",https://www.wheelfitment.eu/car/Chevrolet/Lanos%20(1997%20-%202004).html,wheelfitment.eu
chevrolet,שברולט,leganza,1998,2003,5,114.3,56.6,"{15,16,17,18,19}",https://www.wheelfitment.eu/car/Chevrolet/Leganza%20(1998%20-%202003).html,wheelfitment.eu
chevrolet,שברולט,leganza,2003,,4,114.3,56.6,,https://www.wheelfitment.eu/car/Chevrolet/Leganza%20(2003%20-%20).html,wheelfitment.eu
chevrolet,שברולט,lumina,1990,1999,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Lumina%20(1990%20-%201999).html,wheelfitment.eu
chevrolet,שברולט,malibu,1964,1983,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Malibu%20(1964%20-%201983).html,wheelfitment.eu
chevrolet,שברולט,malibu,1997,2004,5,115,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Malibu%20(1997%20-%202004).html,wheelfitment.eu
chevrolet,שברולט,malibu,2004,,5,110,65.1,,https://www.wheelfitment.eu/car/Chevrolet/Malibu%20(2004%20-%20).html,wheelfitment.eu
chevrolet,שברולט,matiz,1998,2004,4,114.3,69.1,"{13,14}",https://www.wheelfitment.eu/car/Chevrolet/Matiz%20(1998%20-%202004).html,wheelfitment.eu
chevrolet,שברולט,matiz,2005,,4,114.3,69.1,,https://www.wheelfitment.eu/car/Chevrolet/Matiz%20(2005%20-%20).html,wheelfitment.eu
chevrolet,שברולט,monte carlo,1969,1981,5,120.65,70.3,,https://www.wheelfitment.eu/car/Chevrolet/Monte%20Carlo%20(1969%20-%201981).html,wheelfitment.eu
